Reading Airport file from airports.txt
There were 5740 Airports with IATA code
Reading Routes file from {fd}
Compute Ranks
Output Ranks
428 (0.00046824636953440933, 'COO') Cadjehoun, Benin
429 (0.0004664949529113913, 'JER') Jersey, Jersey
430 (0.00046634008582747516, 'IEV') Zhuliany Intl, Ukraine
431 (0.00046439071289691117, 'CHQ') Souda, Greece
432 (0.0004624556230999015, 'EVN') Zvartnots, Armenia
433 (0.0004619882349875201, 'MBJ') Sangster Intl, Jamaica
434 (0.0004607772810608716, 'IFN') Esfahan Shahid Beheshti Intl, Iran
435 (0.00045702407860783866, 'CNX') Chiang Mai Intl, Thailand
436 (0.00045700845733198794, 'EBB') Entebbe Intl, Uganda
437 (0.00045449175409689984, 'SDF') Louisville International Airport, United States
438 (0.00045436134447509203, 'YVP') Kuujjuaq, Canada
439 (0.0004529059281890513, 'MED') Prince Mohammad Bin Abdulaziz, Saudi Arabia
440 (0.0004519579886150725, 'OKC') Will Rogers World, United States
441 (0.000448325193065858, 'SOU') Southampton, United Kingdom
442 (0.0004478208347888432, 'ERS') Eros Airport, Namibia
443 (0.00044737475638864145, 'NYO') Skavsta, Sweden
444 (0.0004468300047591065, 'GYN') Santa Genoveva, Brazil
445 (0.00044620421027600994, 'FRU') Manas, Kyrgyzstan
446 (0.0004461152356819408, 'FLR') Firenze, Italy
447 (0.0004454128458680042, 'KCH') Kuching Intl, Malaysia
448 (0.0004430285001079312, 'YRL') Red Lake Airport, Canada
449 (0.000442688021989039, 'AWZ') Ahwaz, Iran
450 (0.00044110131544017214, 'JAV') Ilulissat, Greenland
451 (0.000440974565750104, 'SYQ') Tobias Bolanos International Airport, Costa Rica
452 (0.00044032232533669757, 'BTH') Hang Nadim, Indonesia
453 (0.0004399428408255701, 'OUA') Ouagadougou, Burkina Faso
454 (0.00043904600848714606, 'BDL') Bradley Intl, United States
455 (0.00043652622162178474, 'ZAG') Zagreb, Croatia
456 (0.0004358308628559533, 'ABZ') Dyce, United Kingdom
457 (0.000433572985683403, 'ANU') V C Bird Intl, Antigua and Barbuda
458 (0.0004322442379135688, 'TRV') Thiruvananthapuram Intl, India
459 (0.00043155173305855485, 'FLN') Hercilio Luz, Brazil
460 (0.00042929159960433796, 'HRE') Harare Intl, Zimbabwe
461 (0.00042922553404494665, 'UNK') Unalakleet Airport, United States
462 (0.0004290289035605071, 'PVR') Licenciado Gustavo Diaz Ordaz Intl, Mexico
463 (0.0004289250178148717, 'TRF') Torp, Norway
464 (0.00042846305202299124, 'BFS') Belfast Intl, United Kingdom
465 (0.00042697460585751416, 'BOO') Bodo, Norway
466 (0.00042677307432009584, 'PRN') Pristina, Serbia
467 (0.00042663226455429376, 'GUA') La Aurora, Guatemala
468 (0.000425904272392109, 'MDE') Jose Maria Cordova, Colombia
469 (0.000424208242830173, 'PFO') Pafos Intl, Cyprus
470 (0.0004234409793118881, 'KUF') Kurumoch, Russia
471 (0.00042270947225765877, 'RYG') Moss, Norway
472 (0.0004160196719596107, 'HLD') Dongshan, China
473 (0.0004148010451884344, 'KZN') Kazan, Russia
474 (0.0004123398198150374, 'KRR') Pashkovskiy, Russia
475 (0.0004118289511699296, 'BLL') Billund, Denmark
476 (0.0004114467964154969, 'BND') Bandar Abbass Intl, Iran
477 (0.0004053084035045667, 'YKS') Yakutsk, Russia
478 (0.00040395563002306064, 'BIL') Billings Logan International Airport, United States
479 (0.0004032811725638519, 'ISA') Mount Isa, Australia
480 (0.0004018585836346467, 'REP') Siem Reap, Cambodia
481 (0.0003996092198704357, 'ORK') Cork, Ireland
482 (0.00039532052985930406, 'VRN') Villafranca, Italy
483 (0.0003943588480237558, 'DJJ') Sentani, Indonesia
484 (0.00039379966461568797, 'ZUH') Zhuhai Airport, China
485 (0.0003935535024533328, 'TSA') Sungshan, Taiwan
486 (0.0003930293812087354, 'DAD') Danang Intl, Vietnam
487 (0.0003925584472605077, 'PNQ') Pune, India
488 (0.0003901645916060887, 'VIX') Goiabeiras, Brazil
489 (0.0003898800746997389, 'PBI') Palm Beach Intl, United States
490 (0.00038652910806736467, 'JTR') Santorini, Greece
491 (0.0003857871615448091, 'POS') Piarco, Trinidad and Tobago
492 (0.00038408159100049603, 'PVH') Governador Jorge Teixeira De Oliveira, Brazil
493 (0.00038402696477826903, 'PIE') St Petersburg Clearwater Intl, United States
494 (0.00038402517425657404, 'SFJ') Sondre Stromfjord, Greenland
495 (0.00038221538025802004, 'LIF') Lifou, New Caledonia
496 (0.000381592886689795, 'BUF') Buffalo Niagara Intl, United States
497 (0.00038145013526949306, 'TPS') Trapani Birgi, Italy
498 (0.00037867317200691045, 'MPM') Maputo, Mozambique
499 (0.0003781268118307358, 'JOG') Adi Sutjipto, Indonesia
500 (0.0003753852261080822, 'YYT') St Johns Intl, Canada
501 (0.00037372147917331467, 'KOI') Kirkwall, United Kingdom
502 (0.00037346596287958365, 'SZG') Salzburg, Austria
503 (0.0003725929641009085, 'CCJ') Calicut, India
504 (0.0003720440936790768, 'RNO') Reno Tahoe Intl, United States
505 (0.00037085286436158986, 'PEW') Peshawar Intl, Pakistan
506 (0.0003707596995773485, 'RAB') Tokua Airport, Papua New Guinea
507 (0.0003701435530650303, 'PLS') Providenciales, Turks and Caicos Islands
508 (0.0003699754731411246, 'MDC') Sam Ratulangi, Indonesia
509 (0.0003696773135377821, 'GAL') Edward G Pitka Sr, United States
510 (0.00036920385186240117, 'PNH') Phnom Penh Intl, Cambodia
511 (0.00036916707230494296, 'JRO') Kilimanjaro Intl, Tanzania
512 (0.00036909103388690467, 'ORN') Es Senia, Algeria
513 (0.0003676909377395482, 'BGI') Grantley Adams Intl, Barbados
514 (0.0003675287042472579, 'SCQ') Santiago, Spain
515 (0.000367066313547082, 'OMA') Eppley Afld, United States
516 (0.0003670031236071429, 'VTE') Wattay Intl, Laos
517 (0.0003663362428012272, 'HGU') Mount Hagen, Papua New Guinea
518 (0.00036622085129177145, 'CGR') Campo Grande, Brazil
519 (0.0003657999217262379, 'RAO') Leite Lopes, Brazil
520 (0.00036578973737057925, 'SHJ') Sharjah Intl, United Arab Emirates
521 (0.00036513980855387024, 'LEJ') Leipzig Halle, Germany
522 (0.00036405275099493585, 'PDL') Ponta Delgada, Portugal
523 (0.0003639823396555124, 'DUR') Durban Intl, South Africa
524 (0.00036320141271917503, 'LBV') Leon M Ba, Gabon
525 (0.0003630026188429751, 'RUN') St Denis Gillot, Reunion
526 (0.0003628803247527136, 'YCB') Cambridge Bay, Canada
527 (0.00036284120895933115, 'UFA') Ufa, Russia
528 (0.0003627407685445547, 'EOH') Olaya Herrera, Colombia
529 (0.00036047350286468174, 'LIL') Lesquin, France
530 (0.0003601192457461225, 'TGU') Toncontin Intl, Honduras
531 (0.0003599245067989967, 'BJV') Bodrum - Milas, Turkey
532 (0.00035926406030551593, 'LAE') Nadzab, Papua New Guinea
533 (0.0003583515512074247, 'UAK') Narsarsuaq, Greenland
534 (0.00035726427495397125, 'PLU') Pampulha Carlos Drummond De Andrade, Brazil
535 (0.00035723641436889535, 'SSH') Sharm El Sheikh Intl, Egypt
536 (0.00035708917591736357, 'TFN') Tenerife Norte, Spain
537 (0.00035622846682801477, 'BZV') Maya Maya, Congo (Brazzaville)
538 (0.00035410014326543607, 'TIA') Tirana Rinas, Albania
539 (0.0003536368790259519, 'TRN') Torino, Italy
540 (0.00035203091114416666, 'SAP') La Mesa Intl, Honduras
541 (0.0003512039124523758, 'BEN') Benina, Libya
542 (0.00035115252225141873, 'ORF') Norfolk Intl, United States
543 (0.00035098315475488265, 'TSF') Treviso, Italy
544 (0.0003496214976193156, 'SXB') Entzheim, France
545 (0.0003489960179336863, 'MDZ') El Plumerillo, Argentina
546 (0.00034892184561003287, 'STM') Santarem, Brazil
547 (0.00034882585772183337, 'BHM') Birmingham Intl, United States
548 (0.000348798566200076, 'HMO') General Ignacio P Garcia Intl, Mexico
549 (0.00034729225253079946, 'BME') Broome, Australia
550 (0.0003468351334513506, 'ROV') Rostov Na Donu, Russia
551 (0.0003463908797154584, 'NOU') La Tontouta, New Caledonia
552 (0.000345232279026282, 'GCM') Owen Roberts Intl, Cayman Islands
553 (0.0003419031117755035, 'YVQ') Norman Wells, Canada
554 (0.00034182253826690423, 'SUF') Lamezia Terme, Italy
555 (0.00034181813185464095, 'OSS') Osh, Kyrgyzstan
556 (0.0003409759794775465, 'AHO') Alghero, Italy
557 (0.0003406170398368492, 'STT') Cyril E King, Virgin Islands
558 (0.00034054913118271144, 'PVD') Theodore Francis Green State, United States
559 (0.0003400066930001424, 'KOA') Kona Intl At Keahole, United States
560 (0.0003395126839358026, 'PKU') Sultan Syarif Kasim Ii, Indonesia
561 (0.0003393745040505283, 'JJN') Quanzhou Airport, China
562 (0.00033902540320912404, 'ALB') Albany Intl, United States
563 (0.00033821581184809943, 'KTW') Pyrzowice, Poland
564 (0.0003376529231562949, 'SWA') Wai Sha Airport, China
565 (0.0003373589773524285, 'YKQ') Waskaganish Airport, Canada
566 (0.0003364247335653229, 'TBS') Tbilisi, Georgia
567 (0.00033526993844110127, 'DTM') Dortmund, Germany
568 (0.0003339960667858011, 'FYU') Fort Yukon, United States
569 (0.0003320621666699846, 'PTP') Le Raizet, Guadeloupe
570 (0.00033098010502516064, 'LJU') Ljubljana, Slovenia
571 (0.000330281262235332, 'KGD') Khrabrovo, Russia
572 (0.0003300011454159576, 'DSN') Ordos Ejin Horo, China
573 (0.00032988356881018927, 'AMQ') Pattimura, Indonesia
574 (0.00032929643223773283, 'BRW') Wiley Post Will Rogers Mem, United States
575 (0.0003275061143969057, 'BIA') Poretta, France
576 (0.0003261451010880055, 'JMK') Mikonos, Greece
577 (0.0003261174260427578, 'KIV') Chisinau Intl, Moldova
578 (0.00032527896477305357, 'KLG') Kalskag Airport, United States
579 (0.00032430264643856717, 'WRO') Strachowice, Poland
580 (0.0003240331921152023, 'RIC') Richmond Intl, United States
581 (0.00032337723691658885, 'GRR') Gerald R Ford Intl, United States
582 (0.0003230323596393069, 'SLZ') Marechal Cunha Machado Intl, Brazil
583 (0.00032254734992140887, 'NAT') Augusto Severo, Brazil
584 (0.00032215673681803474, 'SDJ') Sendai, Japan
585 (0.00032028074738204453, 'BMA') Bromma, Sweden
586 (0.00032026581014964553, 'MUA') Munda Airport, Solomon Islands
587 (0.000320199591023689, 'ZAD') Zadar, Croatia
588 (0.00031792731783198265, 'SRI') Temindung, Indonesia
589 (0.00031766196154177985, 'JIB') Ambouli International Airport, Djibouti
590 (0.00031758076010484737, 'YTL') Big Trout Lake Airport, Canada
591 (0.00031731411931474024, 'HRG') Hurghada Intl, Egypt
592 (0.0003166566670743942, 'RMQ') Ching Chuang Kang, Taiwan
593 (0.0003159521347719357, 'BOI') Boise Air Terminal, United States
594 (0.0003158173580697423, 'COR') Ambrosio L V Taravella, Argentina
595 (0.00031525819070442763, 'DVO') Francisco Bangoy International, Philippines
596 (0.00031483622703166325, 'RGI') Rangiroa, French Polynesia
597 (0.00031386246349345546, 'TUL') Tulsa Intl, United States
598 (0.000313812881814603, 'KGX') Grayling Airport, United States
599 (0.00031342556111248475, 'BRN') Bern Belp, Switzerland
600 (0.0003129872522881274, 'SIP') Simferopol Intl, Ukraine
601 (0.0003116870707979161, 'LIH') Lihue, United States
602 (0.0003078497976588079, 'NBE') Enfidha - Zine El Abidine Ben Ali International Airport, Tunisia
603 (0.0003077911627001146, 'ROC') Greater Rochester Intl, United States
604 (0.0003074431072033733, 'ZQN') Queenstown, New Zealand
605 (0.0003053262831558441, 'TUS') Tucson Intl, United States
606 (0.0003044742455390247, 'IKT') Irkutsk, Russia
607 (0.00030418870091412995, 'WWK') Wewak Intl, Papua New Guinea
608 (0.00030316142738079545, 'VAR') Varna, Bulgaria
609 (0.0003022186599543756, 'UUS') Khomutovo, Russia
610 (0.00030180214619147987, 'SCO') Aktau, Kazakhstan
611 (0.0003015531632697761, 'GSP') Greenville-Spartanburg International, United States
612 (0.00030139315537206315, 'MRV') Mineralnyye Vody, Russia
613 (0.00030098389491576725, 'PMV') Del Caribe Intl Gen Santiago Marino, Venezuela
614 (0.0003005955586074021, 'JAI') Jaipur, India
615 (0.0003001831871777696, 'DJE') Zarzis, Tunisia
616 (0.0003001153629551274, 'CHS') Charleston Afb Intl, United States
617 (0.00029962055312729354, 'FIH') Ndjili Intl, Congo (Kinshasa)
618 (0.0002991493710808382, 'PUY') Pula, Croatia
619 (0.0002991197844726231, 'ZTH') Dionysios Solomos, Greece
620 (0.0002975387316930792, 'BDO') Husein Sastranegara, Indonesia
621 (0.0002974046678222826, 'ADQ') Kodiak, United States
622 (0.00029639016155143456, 'ANF') Cerro Moreno Intl, Chile
623 (0.00029631810282487194, 'KIH') Kish Island, Iran
624 (0.0002963005666214948, 'ARH') Talagi, Russia
625 (0.000296290212933649, 'MCZ') Zumbi Dos Palmares, Brazil
626 (0.00029574282902792356, 'ONT') Ontario Intl, United States
627 (0.00029540697798901097, 'AZI') Bateen, United Arab Emirates
628 (0.0002953766881567843, 'TDD') Tte Av Jorge Henrich Arauz, Bolivia
629 (0.0002949908857405547, 'DAY') James M Cox Dayton Intl, United States
630 (0.0002941975793917441, 'FDF') Le Lamentin, Martinique
631 (0.0002941860601180008, 'REU') Reus, Spain
632 (0.0002934474929673927, 'HFT') Hammerfest Airport, Norway
633 (0.00029293617760400257, 'CZX') Changzhou, China
634 (0.00029275575214813437, 'SCC') Deadhorse, United States
635 (0.0002926211014031973, 'BZE') Philip S W Goldson Intl, Belize
636 (0.0002923993657975962, 'BWN') Brunei Intl, Brunei
637 (0.0002911278056950007, 'RIA') Santa Maria Airport, Brazil
638 (0.0002907295302936865, 'LFW') Gnassingbe Eyadema Intl, Togo
639 (0.0002906956739450117, 'KSM') St Marys Airport, United States
640 (0.0002902307323069875, 'CWL') Cardiff, United Kingdom
641 (0.00029014919443283774, 'SNN') Shannon, Ireland
642 (0.00028990790760552974, 'VBY') Visby, Sweden
643 (0.0002898460023563279, 'GOI') Goa, India
644 (0.00028884502168031437, 'MVD') Carrasco Intl, Uruguay
645 (0.00028635685282764464, 'FNA') Freetown Lungi, Sierra Leone
646 (0.0002858045264837774, 'SOQ') Jefman, Indonesia
647 (0.0002857491284459272, 'SSB') Christiansted Harbor Seaplane Base, Virgin Islands
648 (0.0002857491284459272, 'SPB') Scappoose Industrial Airpark, United States
649 (0.0002857491284459272, 'GCW') Grand Canyon West Airport, United States
650 (0.0002857491284459272, 'BLD') Boulder City Municipal Airport, United States
651 (0.00028551219805189067, 'CUZ') Teniente Alejandro Velasco Astete Intl, Peru
652 (0.0002852379406872226, 'RTM') Rotterdam, Netherlands
653 (0.00028491712742601606, 'KBL') Kabul Intl, Afghanistan
654 (0.0002844541093640981, 'FAT') Fresno Yosemite Intl, United States
655 (0.00028206097740535814, 'ZAH') Zahedan Intl, Iran
656 (0.0002818726458082772, 'MUR') Marudi, Malaysia
657 (0.00028148396629191374, 'NGS') Nagasaki, Japan
658 (0.00028136282752287423, 'TJM') Roschino, Russia
659 (0.0002812020548655304, 'RSH') Russian Mission Airport, United States
660 (0.00028051940445935025, 'AGA') Inezgane, Morocco
661 (0.0002790429345538303, 'YGW') Kuujjuarapik Airport, Canada
662 (0.00027885253091705615, 'DYU') Dushanbe, Tajikistan
663 (0.00027814543687669556, 'BDS') Casale, Italy
664 (0.0002775805668155937, 'SHX') Shageluk Airport, United States
665 (0.0002775548610687572, 'YTZ') City Centre, Canada
666 (0.0002773410591120488, 'IDR') Devi Ahilyabai Holkar, India
667 (0.0002771206391205158, 'ADE') Aden Intl, Yemen
668 (0.00027688657748185086, 'ILO') Iloilo, Philippines
669 (0.0002766809328335911, 'ASU') Silvio Pettirossi Intl, Paraguay
670 (0.00027555768818230883, 'YEK') Arviat, Canada
671 (0.0002754889024629159, 'LIR') Daniel Oduber Quiros Intl, Costa Rica
672 (0.0002739427430874801, 'DSM') Des Moines Intl, United States
673 (0.000273708665011697, 'GCI') Guernsey, Guernsey
674 (0.0002735518691277798, 'BOC') Bocas Del Toro Intl, Panama
675 (0.00027310880648354774, 'WAA') Wales Airport, United States
676 (0.0002725558481264147, 'CLY') Saint Catherine, France
677 (0.0002721968246618402, 'YRB') Resolute Bay, Canada
678 (0.0002720267979446085, 'SPR') San Pedro, Belize
679 (0.0002716725112946371, 'POZ') Lawica, Poland
680 (0.0002716470649970016, 'YYQ') Churchill, Canada
681 (0.00027102050588566346, 'YAT') Attawapiskat Airport, Canada
682 (0.00027062639398840185, 'CBR') Canberra, Australia
683 (0.0002705556254296784, 'BJL') Banjul Intl, Gambia
684 (0.00027018212260166954, 'LIT') Adams Fld, United States
685 (0.0002699823039816714, 'MAG') Madang, Papua New Guinea
686 (0.00026955131190336894, 'AJU') Santa Maria, Brazil
687 (0.0002686581005077637, 'NSI') Yaounde Nsimalen, Cameroon
688 (0.0002684582628288549, 'FSC') Sud Corse, France
689 (0.00026839113380516306, 'TYS') Mc Ghee Tyson, United States
690 (0.0002683640780337998, 'YLW') Kelowna, Canada
691 (0.0002681422766532337, 'TLC') Licenciado Adolfo Lopez Mateos Intl, Mexico
692 (0.00026768225748150605, 'TBZ') Tabriz Intl, Iran
693 (0.00026723926569188685, 'NUS') Norsup Airport, Vanuatu
694 (0.00026706205871130783, 'ANV') Anvik Airport, United States
695 (0.0002658705225144542, 'MHT') Manchester Regional Airport, United States
696 (0.000265666295525469, 'CUL') Culiacan Intl, Mexico
697 (0.0002654437538340537, 'ZSJ') Sandy Lake Airport, Canada
698 (0.0002654416043323658, 'CEK') Balandino, Russia
699 (0.0002653358984344859, 'USM') Samui, Thailand
700 (0.0002649010169103262, 'PAP') Toussaint Louverture Intl, Haiti
701 (0.0002640987311814747, 'BDJ') Syamsudin Noor, Indonesia
702 (0.0002637461889298807, 'MSA') Muskrat Dam Airport, Canada
703 (0.00026218464365890715, 'ADA') Adana, Turkey
704 (0.00026163030621060575, 'BFI') Boeing Fld King Co Intl, United States
705 (0.00026159478245567775, 'WDH') Windhoek Hosea Kutako International Airport , Namibia
706 (0.00026131418822151326, 'UVE') Ouvea, New Caledonia
707 (0.00026131418822151326, 'TGJ') Tiga Airport, New Caledonia
708 (0.0002606980260095318, 'LET') Alfredo Vasquez Cobo, Colombia
709 (0.0002606564975426128, 'TMM') Toamasina, Madagascar
710 (0.00026054247704447006, 'WEH') Weihai Airport, China
711 (0.0002603402378596011, 'YPX') Puvirnituq Airport, Canada
712 (0.00026005792736295564, 'XRY') Jerez, Spain
713 (0.00025977852888085204, 'YWM') Williams Harbour Airport, Canada
714 (0.0002595797644240362, 'BUR') Bob Hope, United States
715 (0.0002591879148218503, 'PIK') Prestwick, United Kingdom
716 (0.0002588421131796056, 'MAB') Maraba, Brazil
717 (0.00025869662436602903, 'BKO') Senou, Mali
718 (0.0002582002459429055, 'BTS') M R Stefanik, Slovakia
719 (0.0002579841312731696, 'JIJ') Jijiga Airport, Ethiopia
720 (0.00025721615646755625, 'ZAM') Zamboanga Intl, Philippines
721 (0.0002565726127744274, 'TGD') Podgorica, Montenegro
722 (0.00025646521504708294, 'YQR') Regina Intl, Canada
723 (0.0002564523655547256, 'KIN') Norman Manley Intl, Jamaica
724 (0.00025610147900732665, 'CBB') Jorge Wilsterman, Bolivia
725 (0.00025548804007062326, 'MMX') Sturup, Sweden
726 (0.0002554096789337187, 'XBE') Bearskin Lake Airport, Canada
727 (0.000255009273496143, 'KKH') Kongiganak Airport, United States
728 (0.0002549354154878268, 'YAX') Wapekeka Airport, Canada
729 (0.0002548279016681503, 'PMC') El Tepual Intl, Chile
730 (0.00025465199299029036, 'PIR') Pierre Regional Airport, United States
731 (0.0002544734697318064, 'TAL') Tanana Airport, United States
732 (0.00025373210973193665, 'UDI') Ten Cel Av Cesar Bombonato, Brazil
733 (0.0002536127033005113, 'ELP') El Paso Intl, United States
734 (0.00025223484166172984, 'SRG') Achmad Yani, Indonesia
735 (0.0002521689901836938, 'LKO') Lucknow, India
736 (0.0002518020658396221, 'RBY') Ruby Airport, United States
737 (0.000251466526175205, 'TER') Lajes, Portugal
738 (0.00024940212452100383, 'GRZ') Graz, Austria
739 (0.000248986096751586, 'MGF') Regional De Maringa Silvio Name Junior, Brazil
740 (0.0002488937807461012, 'JHB') Sultan Ismail, Malaysia
741 (0.0002480703355338169, 'MCG') McGrath Airport, United States
742 (0.0002474729307196473, 'ZNZ') Zanzibar, Tanzania
743 (0.0002472488089149769, 'GSE') Save, Sweden
744 (0.00024719169127853074, 'RCE') Roche Harbor Seaplane Base, United States
745 (0.0002469335890310732, 'MAR') La Chinita Intl, Venezuela
746 (0.0002463841354624769, 'YCO') Kugluktuk, Canada
747 (0.0002457363681405667, 'PZO') General Manuel Carlos Piar, Venezuela
748 (0.0002453908752730415, 'SRZ') Santa Cruz, Bolivia
749 (0.00024532411228833753, 'HPN') Westchester Co, United States
750 (0.00024530110028707835, 'IQQ') Diego Aracena Intl, Chile
751 (0.00024419554484567005, 'KWK') Kwigillingok Airport, United States
752 (0.00024401857035993968, 'HLT') Hamilton Airport, Australia
